Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,1,Indianapolis Colts,0,1,0,Kickoff from KC 35,,Kickoff,"— H.Butker kicks 64 yards from KC 35 to IND 1. Z.Pascal to IND 20 for 19 yards (A.Sherman, E.Murray)."
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,1,Indianapolis Colts,0,2,0,-3 Yard Run,1st & 10 at IND 20,14:55 1st Shotgun,— M.Mack up the middle to IND 17 for -3 yards (D.Ford).
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,1,Indianapolis Colts,0,3,0,10 Yard Run,2nd & 13 at IND 17,14:14 1st,— M.Mack right end to IND 27 for 10 yards (D.Sorensen; J.Lucas).
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,1,Indianapolis Colts,0,4,0,Pass Incomplete,3rd & 3 at IND 27,13:27 1st Shotgun,— A.Luck pass incomplete short middle to E.Ebron.
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,1,Indianapolis Colts,0,5,0,Punt,4th & 3 at IND 27,13:22 1st,"— R.Sanchez punts 53 yards to KC 20, Center-L.Rhodes. T.Hill pushed ob at KC 46 for 26 yards (N.Goode). PENALTY on KC-Tr. Smith, Offensive Holding, 10 yards, enforced at KC 20."
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,2,Kansas City Chiefs,1,1,0,11 Yard Pass,1st & 10 at KC 10,13:05 1st Shotgun,— P.Mahomes pass short middle to T.Hill to KC 21 for 11 yards (J.Wilcox).
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,2,Kansas City Chiefs,1,2,0,5 Yard Penalty,1st & 10 at KC 21,12:30 1st Shotgun,"— PENALTY on IND-D.Autry, Neutral Zone Infraction, 5 yards, enforced at KC 21 - No Play."
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,2,Kansas City Chiefs,1,3,0,4 Yard Run,1st & 5 at KC 26,12:08 1st Shotgun,— Dam. Williams left tackle to KC 30 for 4 yards (D.Leonard).
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,2,Kansas City Chiefs,1,4,0,16 Yard Pass,2nd & 1 at KC 30,11:25 1st Shotgun,— P.Mahomes pass short left to T.Kelce to KC 46 for 16 yards (K.Moore II; C.Geathers).
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,2,Kansas City Chiefs,1,5,0,44 Yard Pass,1st & 10 at KC 46,10:42 1st Shotgun,"— P.Mahomes pass short middle to S.Watkins pushed ob at IND 20 for 34 yards (J.Wilcox). PENALTY on IND-J.Wilcox, Horse Collar Tackle, 10 yards, enforced at IND 20."
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,2,Kansas City Chiefs,1,6,1,Touchdown,1st & 10 at IND 10,10:11 1st Shotgun,"— Dam. Williams right tackle for 10 yards, TOUCHDOWN."
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,2,Kansas City Chiefs,1,7,1,Extra Point,,10:05 1st,"— H.Butker extra point is GOOD, Center-J.Winchester, Holder-D.Colquitt."
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,3,Indianapolis Colts,0,1,0,Kickoff from KC 35,,Kickoff,— H.Butker kicks 62 yards from KC 35 to IND 3. Z.Pascal to IND 26 for 23 yards (E.Murray).
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,3,Indianapolis Colts,0,2,0,Pass Incomplete,1st & 10 at IND 26,09:59 1st,— A.Luck pass incomplete short left to T.Hilton (C.Jones).
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,3,Indianapolis Colts,0,3,0,Pass Incomplete,2nd & 10 at IND 26,09:53 1st Shotgun,— A.Luck pass incomplete short left to R.Hewitt (J.Houston).
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,3,Indianapolis Colts,0,4,0,Pass Incomplete,3rd & 10 at IND 26,09:48 1st Shotgun,— A.Luck pass incomplete deep right to Z.Pascal (C.Ward).
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,3,Indianapolis Colts,0,5,0,Punt,4th & 10 at IND 26,09:40 1st,"— R.Sanchez punts 43 yards to KC 31, Center-L.Rhodes. T.Hill to KC 30 for -1 yards (C.Milton)."
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,4,Kansas City Chiefs,1,1,0,4 Yard Pass,1st & 10 at KC 30,09:32 1st Shotgun,— P.Mahomes pass short left to Dam. Williams to KC 34 for 4 yards (M.Adams; A.Walker).
2018,Divisional Playoffs,SAT,01/12,Colts,Chiefs,1st Quarter,4,Kansas City Chiefs,1,2,0,Pass Incomplete,2nd & 6 at KC 34,08:54 1st Shotgun,— P.Mahomes pass incomplete short right to C.Conley (P.Desir).
