Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,1,Baltimore Ravens,0,1,0,Kickoff from IND 35,,Kickoff,— S.Shrader kicks 52 yards from IND 35 to BAL 13. K.Mitchell to BAL 29 for 16 yards (J.Bachie; S.Olubi).
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,1,Baltimore Ravens,0,2,0,1 Yard Run,1st & 10 at BAL 29,14:55 1st Shotgun,— K.Mitchell left guard to BAL 30 for 1 yard (K.Paye).
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,1,Baltimore Ravens,0,3,0,Interception,2nd & 9 at BAL 30,14:16 1st Shotgun,"— C.Rush pass deep right intended for D.Wade INTERCEPTED by A.Johnson at IND 47. A.Johnson pushed ob at IND 47 for no gain (D.Wade). Penalty on BAL-D.Wade, Offensive Pass Interference, declined."
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,2,Indianapolis Colts,1,1,0,15 Yard Pass,1st & 10 at IND 47,14:10 1st Shotgun,— A.Richardson pass short left to A.Mitchell to BAL 38 for 15 yards.
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,2,Indianapolis Colts,1,2,0,-5 Yard Penalty,1st & 10 at BAL 38,13:37 1st Shotgun,"— A.Richardson pass short left to T.Warren to BAL 31 for 7 yards (T.Simpson). PENALTY on IND-T.Bortolini, Ineligible Downfield Pass, 5 yards, enforced at BAL 38 - No Play."
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,2,Indianapolis Colts,1,3,0,2 Yard Run,1st & 15 at BAL 43,13:15 1st Shotgun,— T.Goodson right guard to BAL 41 for 2 yards (B.Urban).
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,2,Indianapolis Colts,1,4,0,6 Yard Pass,2nd & 13 at BAL 41,12:42 1st Shotgun,— A.Richardson pass short middle to T.Warren to BAL 35 for 6 yards (M.Starks).
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,2,Indianapolis Colts,1,5,0,Pass Incomplete,3rd & 7 at BAL 35,12:02 1st Shotgun,— A.Richardson pass incomplete deep left to A.Dulin (J.Armour-Davis).
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,2,Indianapolis Colts,1,6,1,Field Goal,4th & 7 at BAL 35,11:56 1st,"— S.Shrader 53 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez."
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,3,Baltimore Ravens,1,1,0,Kickoff from IND 35,,Kickoff,— S.Shrader kicks 61 yards from IND 35 to BAL 4. K.Mitchell to BAL 29 for 25 yards (A.Adebawore; H.Wohler).
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,3,Baltimore Ravens,1,2,0,5 Yard Run,1st & 10 at BAL 29,11:45 1st,— K.Mitchell left end to BAL 34 for 5 yards (J.Edwards).
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,3,Baltimore Ravens,1,3,0,2 Yard Run,2nd & 5 at BAL 34,11:12 1st,— K.Mitchell right guard to BAL 36 for 2 yards (H.Wohler).
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,3,Baltimore Ravens,1,4,0,3 Yard Run,3rd & 3 at BAL 36,10:37 1st Shotgun,— R.Ali left end to BAL 39 for 3 yards (A.Adebawore; C.McGrone).
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,3,Baltimore Ravens,1,5,0,9 Yard Pass,1st & 10 at BAL 39,10:01 1st Shotgun,— C.Rush pass short left to T.Wallace pushed ob at BAL 48 for 9 yards (J.Edwards).
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,3,Baltimore Ravens,1,6,0,23 Yard Run,2nd & 1 at BAL 48,09:32 1st,— K.Mitchell right end to IND 29 for 23 yards (E.Johnson).
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,3,Baltimore Ravens,1,7,0,7 Yard Pass,1st & 10 at IND 29,08:53 1st,— C.Rush pass short right to C.Kolar to IND 22 for 7 yards (H.Wohler).
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,3,Baltimore Ravens,1,8,1,Touchdown,2nd & 3 at IND 22,08:19 1st,"— K.Mitchell right tackle for 22 yards, TOUCHDOWN."
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,3,Baltimore Ravens,1,9,1,Extra Point,,08:10 1st,"— T.Loop extra point is GOOD, Center-N.Moore, Holder-J.Stout."
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,4,Indianapolis Colts,0,1,0,Kickoff from BAL 35,,Kickoff,"— T.Loop kicks 65 yards from BAL 35 to end zone, Touchback to the IND 35."
2025,Preseason Week 1,THU,08/07,Colts,Ravens,1st Quarter,4,Indianapolis Colts,0,2,0,0 Yard Run,1st & 10 at IND 35,08:10 1st,— D.Giddens right tackle to IND 35 for no gain (B.Okoye).
