Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,1,0,Kickoff from NE 35,,Kickoff,— S.Gostkowski kicks 64 yards from NE 35 to PHI 1. C.Clement pushed ob at PHI 26 for 25 yards (P.Chung).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,2,0,4 Yard Pass,1st & 10 at PHI 26,14:54 1st,— N.Foles pass short right to N.Agholor to PHI 30 for 4 yards (K.Van Noy).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,3,0,2 Yard Pass,2nd & 6 at PHI 30,14:20 1st Shotgun,— N.Foles pass short right to N.Agholor to PHI 32 for 2 yards (S.Gilmore).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,4,0,17 Yard Pass,3rd & 4 at PHI 32,13:37 1st Shotgun,— N.Foles pass short left to A.Jeffery ran ob at PHI 49 for 17 yards (E.Rowe).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,5,0,-2 Yard Run,1st & 10 at PHI 49,13:12 1st,— L.Blount right tackle to PHI 47 for -2 yards (K.Van Noy).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,6,0,Pass Incomplete,2nd & 12 at PHI 47,12:36 1st Shotgun,— N.Foles pass incomplete deep right to T.Smith (D.McCourty).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,7,0,15 Yard Pass,3rd & 12 at PHI 47,12:30 1st Shotgun,— N.Foles pass short middle to T.Smith to NE 38 for 15 yards (E.Rowe).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,8,0,7 Yard Pass,1st & 10 at NE 38,11:47 1st Shotgun,— N.Foles pass short middle to Z.Ertz to NE 31 for 7 yards (P.Chung).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,9,0,4 Yard Run,2nd & 3 at NE 31,11:07 1st Shotgun,— J.Ajayi right end to NE 27 for 4 yards (J.Harrison; E.Roberts).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,10,0,6 Yard Run,1st & 10 at NE 27,10:29 1st Shotgun,— J.Ajayi right tackle to NE 21 for 6 yards (K.Van Noy).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,11,0,16 Yard Pass,2nd & 4 at NE 21,09:51 1st Shotgun,"— N.Foles pass short right to C.Clement to NE 5 for 16 yards (E.Roberts, D.Harmon)."
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,12,0,3 Yard Run,1st & 5 at NE 5,09:07 1st,— I.Seumalo reported in as eligible. L.Blount right guard to NE 2 for 3 yards (L.Guy).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,13,0,-5 Yard Penalty,2nd & 2 at NE 2,08:30 1st,"— PENALTY on PHI-Z.Ertz, False Start, 5 yards, enforced at NE 2 - No Play."
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,14,0,Pass Incomplete,2nd & 7 at NE 7,08:09 1st Shotgun,— N.Foles pass incomplete short left to N.Agholor.
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,15,0,Pass Incomplete,3rd & 7 at NE 7,08:03 1st,— N.Foles pass incomplete short left to A.Jeffery (E.Rowe).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,1,Philadelphia Eagles,1,16,1,Field Goal,4th & 7 at NE 7,07:58 1st,"— J.Elliott 25 yard field goal is GOOD, Center-R.Lovato, Holder-D.Jones."
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,2,New England Patriots,1,1,0,Kickoff from PHI 35,,Kickoff,"— J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback."
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,2,New England Patriots,1,2,0,Pass Incomplete,1st & 10 at NE 25,07:55 1st,— T.Brady pass incomplete short left to B.Cooks.
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,2,New England Patriots,1,3,0,15 Yard Pass,2nd & 10 at NE 25,07:52 1st Shotgun,— T.Brady pass short left to J.White pushed ob at NE 40 for 15 yards (M.Jenkins).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,2,New England Patriots,1,4,0,5 Yard Penalty,1st & 10 at NE 40,"07:36 1st No Huddle, Shotgun","— T.Brady pass short left to J.White to NE 44 for 4 yards (N.Bradham). PENALTY on PHI-P.Robinson, Defensive 12 On-field, 5 yards, enforced at NE 40 - No Play."
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,2,New England Patriots,1,5,0,28 Yard Pass,1st & 5 at NE 45,07:15 1st,— T.Brady pass short left to C.Hogan to PHI 27 for 28 yards (C.Graham; R.McLeod).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,2,New England Patriots,1,6,0,4 Yard Run,1st & 10 at PHI 27,06:45 1st No Huddle,— C.Hogan left end pushed ob at PHI 23 for 4 yards (J.Mills).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,2,New England Patriots,1,7,0,9 Yard Pass,2nd & 6 at PHI 23,06:20 1st,— T.Brady pass short middle to R.Gronkowski to PHI 14 for 9 yards (R.McLeod).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,2,New England Patriots,1,8,0,6 Yard Pass,1st & 10 at PHI 14,05:39 1st Shotgun,— T.Brady pass short middle to J.White to PHI 8 for 6 yards (N.Bradham).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,2,New England Patriots,1,9,0,0 Yard Run,2nd & 4 at PHI 8,05:07 1st,— J.White up the middle to PHI 8 for no gain (N.Bradham).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,2,New England Patriots,1,10,0,Pass Incomplete,3rd & 4 at PHI 8,04:25 1st Shotgun,— T.Brady pass incomplete short middle to R.Gronkowski (J.Mills).
2017,Super Bowl,SUN,02/04,Eagles,Patriots,1st Quarter,2,New England Patriots,1,11,1,Field Goal,4th & 4 at PHI 8,04:20 1st,"— S.Gostkowski 26 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen."
