Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,1,Green Bay Packers,0,1,0,Kickoff from GB 35,,Kickoff,— M.Crosby kicks onside 14 yards from GB 35 to GB 49. RECOVERED by GB-J.Whitehead.
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,1,Green Bay Packers,0,2,0,Pass Incomplete,1st & 10 at GB 49,14:59 1st,— B.Hundley pass incomplete short left to R.Cobb (A.Robinson).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,1,Green Bay Packers,0,3,0,9 Yard Run,2nd & 10 at GB 49,14:54 1st Shotgun,— J.Williams up the middle to DET 42 for 9 yards (E.Ansah).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,1,Green Bay Packers,0,4,0,6 Yard Pass,3rd & 1 at DET 42,14:20 1st,— B.Hundley pass short left to G.Allison to DET 36 for 6 yards (D.Hayden).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,1,Green Bay Packers,0,5,0,4 Yard Run,1st & 10 at DET 36,13:43 1st Shotgun,— R.Cobb left end to DET 32 for 4 yards (G.Quin).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,1,Green Bay Packers,0,6,0,5 Yard Pass,2nd & 6 at DET 32,13:05 1st,— B.Hundley pass short left to M.Clark to DET 27 for 5 yards (D.Hayden).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,1,Green Bay Packers,0,7,0,2 Yard Run,3rd & 1 at DET 27,12:21 1st,— U.John reported in as eligible. J.Williams right tackle to DET 25 for 2 yards (A.Robinson; J.Davis).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,1,Green Bay Packers,0,8,0,3 Yard Run,1st & 10 at DET 25,11:42 1st Shotgun,— J.Williams up the middle to DET 22 for 3 yards (A.Zettel).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,1,Green Bay Packers,0,9,0,1 Yard Run,2nd & 7 at DET 22,11:08 1st,— J.Williams right tackle to DET 21 for 1 yard (A.Spence).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,1,Green Bay Packers,0,10,0,Interception,3rd & 6 at DET 21,10:27 1st Shotgun,"— B.Hundley pass short middle intended for J.Williams INTERCEPTED by J.Davis at DET 8. J.Davis to DET 20 for 12 yards (L.Kendricks). PENALTY on DET-Q.Diggs, Low Block, 10 yards, enforced at DET 20."
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,2,Detroit Lions,0,1,0,3 Yard Pass,1st & 10 at DET 10,10:14 1st Shotgun,"— M.Stafford pass short right to T.Riddick to DET 13 for 3 yards (J.Ryan, M.Burnett)."
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,2,Detroit Lions,0,2,0,2 Yard Run,2nd & 7 at DET 13,"09:52 1st No Huddle, Shotgun","— T.Riddick up the middle to DET 15 for 2 yards (K.Clark, B.Martinez)."
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,2,Detroit Lions,0,3,0,Pass Incomplete,3rd & 5 at DET 15,"09:12 1st No Huddle, Shotgun",— M.Stafford pass incomplete deep left to K.Golladay (L.Pipkins).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,2,Detroit Lions,0,4,0,Punt,4th & 5 at DET 15,09:05 1st,"— S.Martin punts 53 yards to GB 32, Center-D.Muhlbach, fair catch by T.Davis."
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,3,Green Bay Packers,1,1,0,5 Yard Run,1st & 10 at GB 32,08:57 1st Shotgun,— B.Hundley scrambles left end ran ob at GB 37 for 5 yards (J.Davis).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,3,Green Bay Packers,1,2,0,6 Yard Run,2nd & 5 at GB 37,08:20 1st Shotgun,— B.Hundley left tackle to GB 43 for 6 yards (A.Zettel).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,3,Green Bay Packers,1,3,0,2 Yard Run,1st & 10 at GB 43,07:45 1st Shotgun,— D.Mays up the middle to GB 45 for 2 yards (Co.Washington).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,3,Green Bay Packers,1,4,0,27 Yard Pass,2nd & 8 at GB 45,07:02 1st Shotgun,— B.Hundley pass short right to J.Williams to DET 28 for 27 yards (J.Agnew).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,3,Green Bay Packers,1,5,0,Timeout,,06:41 1st,— Timeout #1 by DET at 06:41.
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,3,Green Bay Packers,1,6,0,5 Yard Penalty,1st & 10 at DET 28,06:41 1st Shotgun,"— B.Hundley pass incomplete short right to L.Kendricks [T.Whitehead]. PENALTY on DET-D.Slay, Defensive Holding, 5 yards, enforced at DET 28 - No Play."
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,3,Green Bay Packers,1,7,0,0 Yard Run,1st & 10 at DET 23,06:34 1st Shotgun,— J.Williams right tackle to DET 23 for no gain (T.Whitehead; G.Quin).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,3,Green Bay Packers,1,8,0,0 Yard Pass,2nd & 10 at DET 23,05:53 1st Shotgun,— B.Hundley pass short left to J.Janis to DET 23 for no gain (J.Agnew).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,3,Green Bay Packers,1,9,0,Pass Incomplete,3rd & 10 at DET 23,05:09 1st Shotgun,— B.Hundley pass incomplete deep middle to J.Janis [E.Ansah].
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,3,Green Bay Packers,1,10,1,Field Goal,4th & 10 at DET 23,05:04 1st,"— M.Crosby 41 yard field goal is GOOD, Center-B.Goode, Holder-J.Vogel."
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,4,Detroit Lions,1,1,0,Kickoff from GB 35,,Kickoff,— M.Crosby kicks 64 yards from GB 35 to DET 1. A.Abdullah to DET 26 for 25 yards (J.Hawkins). DET-D.Carey was injured during the play. He is Out.
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,4,Detroit Lions,1,2,0,56 Yard Pass,1st & 10 at DET 26,04:52 1st Shotgun,— M.Stafford pass deep middle to M.Jones Jr. to GB 18 for 56 yards (D.House).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,4,Detroit Lions,1,3,0,5 Yard Penalty,1st & 10 at GB 18,04:08 1st Shotgun,"— M.Stafford pass incomplete short right to T.Riddick. PENALTY on GB-B.Martinez, Defensive Holding, 5 yards, enforced at GB 18 - No Play."
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,4,Detroit Lions,1,4,0,3 Yard Run,1st & 10 at GB 13,04:01 1st Shotgun,— T.Riddick right tackle to GB 10 for 3 yards (K.Clark).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,4,Detroit Lions,1,5,0,Pass Incomplete,2nd & 7 at GB 10,"03:19 1st No Huddle, Shotgun",— M.Stafford pass incomplete short right to E.Ebron (B.Martinez).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,4,Detroit Lions,1,6,0,Pass Incomplete,3rd & 7 at GB 10,03:13 1st Shotgun,"— M.Stafford pass incomplete short right to E.Ebron (J.Jones). Penalty on DET-T.Decker, Offensive Holding, declined."
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,4,Detroit Lions,1,7,1,Field Goal,4th & 7 at GB 10,03:06 1st,"— M.Prater 28 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,5,Green Bay Packers,0,1,0,Kickoff from DET 35,,Kickoff,"— S.Martin kicks 65 yards from DET 35 to end zone, Touchback."
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,5,Green Bay Packers,0,2,0,Pass Incomplete,1st & 10 at GB 25,03:02 1st Shotgun,— B.Hundley pass incomplete short left to M.Clark.
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,5,Green Bay Packers,0,3,0,5 Yard Run,2nd & 10 at GB 25,02:59 1st Shotgun,— J.Williams up the middle to GB 30 for 5 yards (A.Robinson; G.Quin).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,5,Green Bay Packers,0,4,0,15 Yard Penalty,3rd & 5 at GB 30,02:19 1st Shotgun,"— B.Hundley pass incomplete deep left to R.Cobb (T.Tabor, Q.Diggs). DET-T.Tabor was injured during the play. He is Out. PENALTY on DET-Q.Diggs, Unnecessary Roughness, 15 yards, enforced at GB 30 - No Play."
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,5,Green Bay Packers,0,5,0,29 Yard Pass,1st & 10 at GB 45,02:07 1st Shotgun,— B.Hundley pass deep right to T.Davis to DET 26 for 29 yards (D.Slay).
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,5,Green Bay Packers,0,6,0,6 Yard Run,1st & 10 at DET 26,01:27 1st Shotgun,"— J.Williams up the middle to DET 20 for 6 yards (T.Whitehead, J.Davis)."
2017,Week 17,SUN,12/31,Packers,Lions,1st Quarter,5,Green Bay Packers,0,7,0,Fumble,2nd & 4 at DET 20,00:54 1st Shotgun,"— B.Hundley left end to DET 16 for 4 yards (G.Quin). FUMBLES (G.Quin), RECOVERED by DET-T.Whitehead at DET 13. T.Whitehead to DET 16 for 3 yards (B.Hundley)."
2017,Week 17,SUN,12/31,Packers,Lions,2nd Quarter,1,Detroit Lions,0,1,0,7 Yard Run,1st & 10 at DET 16,00:43 1st Shotgun,— T.Green left tackle to DET 23 for 7 yards (J.Ryan).
2017,Week 17,SUN,12/31,Packers,Lions,2nd Quarter,1,Detroit Lions,0,2,0,3 Yard Pass,2nd & 3 at DET 23,"00:16 1st No Huddle, Shotgun",— M.Stafford pass short left to G.Tate pushed ob at DET 26 for 3 yards (M.Burnett).
2017,Week 17,SUN,12/31,Packers,Lions,2nd Quarter,1,Detroit Lions,0,3,0,-1 Yard Pass,1st & 10 at DET 26,15:00 2nd Shotgun,— M.Stafford pass short middle to G.Tate pushed ob at DET 25 for -1 yards (B.Martinez).
2017,Week 17,SUN,12/31,Packers,Lions,2nd Quarter,1,Detroit Lions,0,4,0,0 Yard Pass,2nd & 11 at DET 25,"14:22 2nd No Huddle, Shotgun",— M.Stafford pass short right to G.Tate to DET 25 for no gain (R.Gilbert).
