Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,1,Baltimore Ravens,0,1,0,Kickoff from KC 35,,Kickoff,"— H.Butker kicks 65 yards from KC 35 to end zone, Touchback."
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,1,Baltimore Ravens,0,2,0,1 Yard Run,1st & 10 at BAL 25,15:00 1st,— J.Hill right end to BAL 26 for 1 yard (L.Chenal).
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,1,Baltimore Ravens,0,3,0,2 Yard Run,2nd & 9 at BAL 26,14:19 1st Shotgun,— L.Jackson scrambles right end to BAL 28 for 2 yards (D.Tranquill).
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,1,Baltimore Ravens,0,4,0,Pass Incomplete,3rd & 7 at BAL 28,13:40 1st Shotgun,— L.Jackson pass incomplete short middle to N.Agholor.
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,1,Baltimore Ravens,0,5,0,Punt,4th & 7 at BAL 28,13:36 1st,"— J.Stout punts 66 yards to KC 6, Center-T.Ott. R.James pushed ob at KC 14 for 8 yards (D.Chisena)."
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,2,Kansas City Chiefs,1,1,0,4 Yard Pass,1st & 10 at KC 14,13:26 1st Shotgun,— P.Mahomes pass short right to T.Kelce to KC 18 for 4 yards (K.Hamilton).
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,2,Kansas City Chiefs,1,2,0,10 Yard Pass,2nd & 6 at KC 18,12:53 1st Shotgun,— P.Mahomes pass short left to I.Pacheco to KC 28 for 10 yards (B.Stephens; R.Smith).
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,2,Kansas City Chiefs,1,3,0,11 Yard Pass,1st & 10 at KC 28,12:21 1st Shotgun,— P.Mahomes pass short right to R.Rice to KC 39 for 11 yards (K.Hamilton).
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,2,Kansas City Chiefs,1,4,0,12 Yard Run,1st & 10 at KC 39,11:51 1st,— I.Pacheco left tackle to BAL 49 for 12 yards (R.Darby; K.Hamilton).
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,2,Kansas City Chiefs,1,5,0,1 Yard Run,1st & 10 at BAL 49,11:09 1st Shotgun,— C.Edwards-Helaire left tackle to BAL 48 for 1 yard (P.Queen; J.Madubuike).
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,2,Kansas City Chiefs,1,6,0,7 Yard Run,2nd & 9 at BAL 48,10:33 1st Shotgun,— I.Pacheco left tackle to BAL 41 for 7 yards (P.Queen).
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,2,Kansas City Chiefs,1,7,0,0 Yard Run,3rd & 2 at BAL 41,09:52 1st Shotgun,— I.Pacheco up the middle to BAL 41 for no gain (R.Smith; B.Washington).
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,2,Kansas City Chiefs,1,8,0,13 Yard Pass,4th & 2 at BAL 41,09:11 1st Shotgun,— P.Mahomes pass short middle to T.Kelce to BAL 28 for 13 yards (B.Stephens).
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,2,Kansas City Chiefs,1,9,0,4 Yard Run,1st & 10 at BAL 28,08:31 1st Shotgun,"— I.Pacheco up the middle to BAL 24 for 4 yards (R.Smith, M.Harrison)."
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,2,Kansas City Chiefs,1,10,0,5 Yard Penalty,2nd & 6 at BAL 24,07:51 1st Shotgun,"— P.Mahomes pass incomplete deep left to R.James. PENALTY on BAL-A.Maulet, Defensive Holding, 5 yards, enforced at BAL 24 - No Play."
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,2,Kansas City Chiefs,1,11,1,Touchdown,1st & 10 at BAL 19,07:46 1st Shotgun,"— P.Mahomes pass deep right to T.Kelce for 19 yards, TOUCHDOWN."
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,2,Kansas City Chiefs,1,12,1,Extra Point,,07:41 1st,"— H.Butker extra point is GOOD, Center-J.Winchester, Holder-T.Townsend."
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,3,Baltimore Ravens,1,1,0,Kickoff from KC 35,,Kickoff,"— H.Butker kicks 65 yards from KC 35 to end zone, Touchback."
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,3,Baltimore Ravens,1,2,0,Pass Incomplete,1st & 10 at BAL 25,07:41 1st Shotgun,— L.Jackson pass incomplete short right.
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,3,Baltimore Ravens,1,3,0,9 Yard Pass,2nd & 10 at BAL 25,07:33 1st Shotgun,— L.Jackson pass short middle to M.Andrews to BAL 34 for 9 yards (N.Bolton).
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,3,Baltimore Ravens,1,4,0,0 Yard Run,3rd & 1 at BAL 34,"07:08 1st No Huddle, Shotgun",— J.Hill up the middle to BAL 34 for no gain (D.Tranquill).
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,3,Baltimore Ravens,1,5,0,21 Yard Run,4th & 1 at BAL 34,06:38 1st Shotgun,— B.Cleveland reported in as eligible. L.Jackson right guard to KC 45 for 21 yards (L.Sneed).
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,3,Baltimore Ravens,1,6,0,15 Yard Run,1st & 10 at KC 45,05:46 1st,— G.Edwards right guard to KC 30 for 15 yards (J.Reid).
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,3,Baltimore Ravens,1,7,1,Touchdown,1st & 10 at KC 30,05:09 1st Shotgun,"— L.Jackson pass deep right to Z.Flowers for 30 yards, TOUCHDOWN."
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,1st Quarter,3,Baltimore Ravens,1,8,1,Extra Point,,04:58 1st,"— J.Tucker extra point is GOOD, Center-T.Ott, Holder-J.Stout."
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,2nd Quarter,1,Kansas City Chiefs,1,1,0,Kickoff from BAL 35,,Kickoff,"— J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback."
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,2nd Quarter,1,Kansas City Chiefs,1,2,0,3 Yard Pass,1st & 10 at KC 25,04:58 1st,— P.Mahomes pass short right to I.Pacheco pushed ob at KC 28 for 3 yards (M.Humphrey).
2023,Conference Championships,SUN,01/28,Chiefs,Ravens,2nd Quarter,1,Kansas City Chiefs,1,3,0,10 Yard Pass,2nd & 7 at KC 28,04:22 1st Shotgun,— P.Mahomes pass short middle to R.Rice to KC 38 for 10 yards (R.Smith).
