Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,1,Tampa Bay Buccaneers,1,1,0,Kickoff from GB 35,,Kickoff,— M.Crosby kicks 60 yards from GB 35 to TB 5. J.Mickens to TB 34 for 29 yards (C.Sullivan).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,1,Tampa Bay Buccaneers,1,2,0,3 Yard Run,1st & 10 at TB 34,14:51 1st,"— L.Fournette right guard to TB 37 for 3 yards (K.Clark, J.Alexander)."
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,1,Tampa Bay Buccaneers,1,3,0,3 Yard Run,2nd & 7 at TB 37,14:21 1st,— J.Haeg reported in as eligible. L.Fournette up the middle to TB 40 for 3 yards (T.Lancaster; K.Martin).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,1,Tampa Bay Buccaneers,1,4,0,27 Yard Pass,3rd & 4 at TB 40,13:38 1st Shotgun,— T.Brady pass deep left to M.Evans to GB 33 for 27 yards (C.Sullivan).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,1,Tampa Bay Buccaneers,1,5,0,1 Yard Run,1st & 10 at GB 33,12:53 1st,— L.Fournette left tackle to GB 32 for 1 yard (R.Gary).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,1,Tampa Bay Buccaneers,1,6,0,Pass Incomplete,2nd & 9 at GB 32,12:16 1st Shotgun,— T.Brady pass incomplete short right to L.Fournette.
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,1,Tampa Bay Buccaneers,1,7,0,14 Yard Pass,3rd & 9 at GB 32,12:13 1st Shotgun,— T.Brady pass short right to C.Godwin pushed ob at GB 18 for 14 yards (C.Sullivan).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,1,Tampa Bay Buccaneers,1,8,0,3 Yard Run,1st & 10 at GB 18,11:47 1st Shotgun,— L.Fournette right guard to GB 15 for 3 yards (C.Kirksey; D.Lowry).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,1,Tampa Bay Buccaneers,1,9,0,Pass Incomplete,2nd & 7 at GB 15,11:08 1st Shotgun,— T.Brady pass incomplete short right to L.Fournette.
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,1,Tampa Bay Buccaneers,1,10,1,Touchdown,3rd & 7 at GB 15,11:04 1st Shotgun,"— T.Brady pass short left to M.Evans for 15 yards, TOUCHDOWN."
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,1,Tampa Bay Buccaneers,1,11,1,Extra Point,,10:59 1st,"— R.Succop extra point is GOOD, Center-Z.Triner, Holder-B.Pinion."
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,2,Green Bay Packers,0,1,0,Kickoff from TB 35,,Kickoff,"— B.Pinion kicks 65 yards from TB 35 to end zone, Touchback."
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,2,Green Bay Packers,0,2,0,3 Yard Run,1st & 10 at GB 25,10:59 1st Shotgun,"— J.Williams right tackle to GB 28 for 3 yards (J.Whitehead, L.David)."
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,2,Green Bay Packers,0,3,0,14 Yard Pass,2nd & 7 at GB 28,10:25 1st Shotgun,— A.Rodgers pass short middle to M.Lewis to GB 42 for 14 yards (D.White).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,2,Green Bay Packers,0,4,0,1 Yard Run,1st & 10 at GB 42,09:44 1st Shotgun,— A.Jones up the middle to GB 43 for 1 yard (D.White).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,2,Green Bay Packers,0,5,0,0 Yard Pass,2nd & 9 at GB 43,09:07 1st Shotgun,— A.Rodgers pass short right to A.Jones to GB 43 for no gain (J.Pierre-Paul).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,2,Green Bay Packers,0,6,0,-8 Yard Sack,3rd & 9 at GB 43,08:23 1st Shotgun,— A.Rodgers sacked at GB 35 for -8 yards (S.Barrett).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,2,Green Bay Packers,0,7,0,Punt,4th & 17 at GB 35,07:41 1st,"— J.Scott punts 38 yards to TB 27, Center-H.Bradley, downed by GB-K.Russell."
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,3,Tampa Bay Buccaneers,0,1,0,4 Yard Run,1st & 10 at TB 27,07:33 1st,— R.Jones left end to TB 31 for 4 yards (K.Barnes).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,3,Tampa Bay Buccaneers,0,2,0,5 Yard Pass,2nd & 6 at TB 31,06:56 1st Shotgun,— T.Brady pass short left to C.Brate to TB 36 for 5 yards (A.Amos).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,3,Tampa Bay Buccaneers,0,3,0,2 Yard Run,3rd & 1 at TB 36,06:23 1st,— R.Jones right guard to TB 38 for 2 yards (K.Clark).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,3,Tampa Bay Buccaneers,0,4,0,0 Yard Run,1st & 10 at TB 38,05:48 1st,— R.Jones right guard to TB 38 for no gain (T.Lancaster).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,3,Tampa Bay Buccaneers,0,5,0,-3 Yard Pass,2nd & 10 at TB 38,05:13 1st,— T.Brady pass short left to S.Miller to TB 35 for -3 yards (K.King).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,3,Tampa Bay Buccaneers,0,6,0,14 Yard Pass,3rd & 13 at TB 35,04:34 1st Shotgun,— T.Brady pass short right to C.Godwin to TB 49 for 14 yards (P.Smith).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,3,Tampa Bay Buccaneers,0,7,0,Pass Incomplete,1st & 10 at TB 49,03:54 1st,— J.Haeg reported in as eligible. T.Brady pass incomplete deep right to C.Godwin (J.Alexander).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,3,Tampa Bay Buccaneers,0,8,0,Pass Incomplete,2nd & 10 at TB 49,03:48 1st Shotgun,— T.Brady pass incomplete deep right to T.Johnson.
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,3,Tampa Bay Buccaneers,0,9,0,-5 Yard Sack,3rd & 10 at TB 49,03:42 1st Shotgun,— T.Brady sacked at TB 44 for -5 yards (K.Clark).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,1st Quarter,3,Tampa Bay Buccaneers,0,10,0,Punt,4th & 15 at TB 44,02:56 1st,"— B.Pinion punts 46 yards to GB 10, Center-Z.Triner, fair catch by T.Austin."
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,2nd Quarter,1,Green Bay Packers,1,1,0,2 Yard Pass,1st & 10 at GB 10,02:49 1st Shotgun,"— A.Rodgers pass short left to R.Tonyan pushed ob at GB 12 for 2 yards (J.Dean, D.White)."
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,2nd Quarter,1,Green Bay Packers,1,2,0,-7 Yard Sack,2nd & 8 at GB 12,"02:29 1st No Huddle, Shotgun",— A.Rodgers sacked at GB 5 for -7 yards (J.Pierre-Paul).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,2nd Quarter,1,Green Bay Packers,1,3,0,23 Yard Pass,3rd & 15 at GB 5,01:42 1st Shotgun,— A.Rodgers pass deep right to A.Lazard pushed ob at GB 28 for 23 yards (S.Murphy-Bunting).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,2nd Quarter,1,Green Bay Packers,1,4,0,15 Yard Pass,1st & 10 at GB 28,01:09 1st,— A.Rodgers pass short left to D.Adams ran ob at GB 43 for 15 yards (D.White).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,2nd Quarter,1,Green Bay Packers,1,5,0,5 Yard Pass,1st & 10 at GB 43,00:32 1st,— A.Rodgers pass short left to R.Tonyan to GB 48 for 5 yards (S.Murphy-Bunting).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,2nd Quarter,1,Green Bay Packers,1,6,0,2 Yard Run,2nd & 5 at GB 48,15:00 2nd Shotgun,— A.Jones left guard to 50 for 2 yards (S.McLendon).
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,2nd Quarter,1,Green Bay Packers,1,7,1,Touchdown,3rd & 3 at 50,14:15 2nd Shotgun,"— A.Rodgers pass deep right to M.Valdes-Scantling for 50 yards, TOUCHDOWN."
2020,Conference Championships,SUN,01/24,Buccaneers,Packers,2nd Quarter,1,Green Bay Packers,1,8,1,Extra Point,,14:07 2nd,"— M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott."
