Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,1,0,Kickoff from BUF 35,,Kickoff,"— T.Bass kicks 65 yards from BUF 35 to end zone, Touchback. Kick through end zone."
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,2,0,9 Yard Pass,1st & 10 at IND 25,15:00 1st Shotgun,— P.Rivers pass short left to T.Hilton to IND 34 for 9 yards (T.White).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,3,0,3 Yard Run,2nd & 1 at IND 34,14:29 1st Shotgun,— J.Taylor left guard to IND 37 for 3 yards (M.Addison).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,4,0,2 Yard Run,1st & 10 at IND 37,14:01 1st,— J.Taylor left guard to IND 39 for 2 yards (T.Edmunds).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,5,0,6 Yard Pass,2nd & 8 at IND 39,13:29 1st Shotgun,— P.Rivers pass short right to M.Pittman to IND 45 for 6 yards (L.Wallace).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,6,0,4 Yard Run,3rd & 2 at IND 45,12:51 1st Shotgun,— J.Taylor up the middle to IND 49 for 4 yards (T.White).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,7,0,12 Yard Run,1st & 10 at IND 49,12:14 1st Shotgun,— J.Taylor up the middle to BUF 39 for 12 yards (J.Hughes).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,8,0,-1 Yard Run,1st & 10 at BUF 39,11:34 1st Shotgun,"— J.Taylor left guard to BUF 40 for -1 yards (M.Addison, M.Milano)."
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,9,0,Pass Incomplete,2nd & 11 at BUF 40,10:56 1st Shotgun,— P.Rivers pass incomplete short left to M.Pittman (M.Milano). Pass tipped at line.
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,10,0,Pass Incomplete,3rd & 11 at BUF 40,10:53 1st Shotgun,— P.Rivers pass incomplete deep left to T.Hilton (M.Hyde).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,11,0,Punt,4th & 11 at BUF 40,10:48 1st,"— R.Sanchez punts 37 yards to BUF 3, Center-L.Rhodes, downed by IND-A.Dulin."
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,2,Buffalo Bills,0,1,0,3 Yard Run,1st & 10 at BUF 3,10:38 1st,— Z.Moss up the middle to BUF 6 for 3 yards (D.Leonard; D.Autry).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,2,Buffalo Bills,0,2,0,4 Yard Pass,2nd & 7 at BUF 6,10:04 1st Shotgun,— J.Allen pass short left to C.Beasley to BUF 10 for 4 yards (K.Moore).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,2,Buffalo Bills,0,3,0,Pass Incomplete,3rd & 3 at BUF 10,09:24 1st Shotgun,— J.Allen pass incomplete deep right to J.Brown. Pressure on QB: J.Houston.
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,2,Buffalo Bills,0,4,0,Punt,4th & 3 at BUF 10,09:17 1st,"— C.Bojorquez punts 54 yards to IND 36, Center-R.Ferguson, fair catch by N.Hines."
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,3,Indianapolis Colts,1,1,0,4 Yard Run,1st & 10 at IND 36,09:08 1st Shotgun,"— N.Hines up the middle to IND 40 for 4 yards (A.Epenesa, H.Phillips)."
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,3,Indianapolis Colts,1,2,0,Pass Incomplete,2nd & 6 at IND 40,08:32 1st Shotgun,— P.Rivers pass incomplete short left to N.Hines.
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,3,Indianapolis Colts,1,3,0,23 Yard Pass,3rd & 6 at IND 40,08:29 1st Shotgun,"— P.Rivers pass deep middle to T.Hilton to BUF 37 for 23 yards (L.Wallace). Penalty on BUF-M.Milano, Defensive Offside, declined."
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,3,Indianapolis Colts,1,4,0,22 Yard Pass,1st & 10 at BUF 37,08:15 1st,— P.Rivers pass deep left to M.Pittman to BUF 15 for 22 yards (T.White).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,3,Indianapolis Colts,1,5,0,2 Yard Run,1st & 10 at BUF 15,07:28 1st Shotgun,— J.Taylor right guard to BUF 13 for 2 yards (T.Edmunds).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,3,Indianapolis Colts,1,6,0,1 Yard Run,2nd & 8 at BUF 13,06:53 1st,— J.Taylor right guard to BUF 12 for 1 yard (M.Hyde).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,3,Indianapolis Colts,1,7,0,0 Yard Pass,3rd & 7 at BUF 12,06:13 1st Shotgun,— P.Rivers pass short right to J.Taylor to BUF 12 for no gain (M.Milano).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,3,Indianapolis Colts,1,8,1,Field Goal,4th & 7 at BUF 12,05:33 1st,"— R.Blankenship 30 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez."
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,4,Buffalo Bills,1,1,0,Kickoff from IND 35,,Kickoff,— R.Blankenship kicks 50 yards from IND 35 to BUF 15. A.Roberts to BUF 15 for no gain (T.Wilson).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,4,Buffalo Bills,1,2,0,Pass Incomplete,1st & 10 at BUF 15,05:28 1st Shotgun,— J.Allen pass incomplete short right to S.Diggs [A.Muhammad].
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,4,Buffalo Bills,1,3,0,12 Yard Run,2nd & 10 at BUF 15,05:24 1st Shotgun,— J.Allen scrambles right end pushed ob at BUF 27 for 12 yards (D.Leonard).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,4,Buffalo Bills,1,4,0,36 Yard Pass,1st & 10 at BUF 27,04:53 1st Shotgun,— J.Allen pass deep middle to S.Diggs to IND 37 for 36 yards (K.Willis).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,4,Buffalo Bills,1,5,0,16 Yard Pass,1st & 10 at IND 37,"04:28 1st No Huddle, Shotgun",— J.Allen pass deep right to G.Davis ran ob at IND 21 for 16 yards.
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,4,Buffalo Bills,1,6,0,5 Yard Pass,1st & 10 at IND 21,03:54 1st Shotgun,"— J.Allen pass short right to D.Singletary to IND 16 for 5 yards (D.Leonard, T.Carrie)."
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,4,Buffalo Bills,1,7,0,6 Yard Run,2nd & 5 at IND 16,03:15 1st Shotgun,"— D.Singletary left tackle to IND 10 for 6 yards (B.Okereke, T.Stallworth)."
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,4,Buffalo Bills,1,8,0,7 Yard Pass,1st & 10 at IND 10,02:30 1st,— J.Allen pass short right to Z.Moss ran ob at IND 3 for 7 yards (K.Moore).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,4,Buffalo Bills,1,9,1,Touchdown,2nd & 3 at IND 3,01:56 1st Shotgun,"— J.Allen pass short right to D.Knox for 3 yards, TOUCHDOWN [T.Lewis]."
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,4,Buffalo Bills,1,10,1,Extra Point,,01:49 1st,"— T.Bass extra point is GOOD, Center-R.Ferguson, Holder-C.Bojorquez."
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,5,Indianapolis Colts,0,1,0,Kickoff from BUF 35,,Kickoff,— T.Bass kicks 61 yards from BUF 35 to IND 4. I.Rodgers to IND 42 for 38 yards (T.Bass).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,5,Indianapolis Colts,0,2,0,11 Yard Run,1st & 10 at IND 42,01:42 1st,"— M.Pittman left end pushed ob at BUF 47 for 11 yards (J.Norman, J.Poyer). End-around."
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,5,Indianapolis Colts,0,3,0,5 Yard Run,1st & 10 at BUF 47,01:09 1st Shotgun,— J.Taylor left end pushed ob at BUF 42 for 5 yards (T.Edmunds).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,5,Indianapolis Colts,0,4,0,Pass Incomplete,2nd & 5 at BUF 42,00:31 1st,— P.Rivers pass incomplete short middle to J.Taylor. Pressure on QB: V.Butler.
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,5,Indianapolis Colts,0,5,0,Pass Incomplete,3rd & 5 at BUF 42,00:26 1st Shotgun,— P.Rivers pass incomplete deep right to T.Hilton (M.Hyde).
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,5,Indianapolis Colts,0,6,0,-5 Yard Penalty,4th & 5 at BUF 42,00:19 1st Shotgun,"— PENALTY on IND, Delay of Game, 5 yards, enforced at BUF 42 - No Play."
2020,Wild Card,SAT,01/09,Colts,Bills,1st Quarter,5,Indianapolis Colts,0,7,0,Punt,4th & 10 at BUF 47,00:19 1st,"— R.Sanchez punts 36 yards to BUF 11, Center-L.Rhodes, fair catch by A.Roberts."
