Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2021,Wild Card,SAT,01/15,Raiders,Bengals,1st Quarter,1,Las Vegas Raiders,1,1,0,Kickoff from CIN 35,,Kickoff,"— E.McPherson kicks 65 yards from CIN 35 to end zone, Touchback."
2021,Wild Card,SAT,01/15,Raiders,Bengals,1st Quarter,1,Las Vegas Raiders,1,2,0,5 Yard Run,1st & 10 at LV 25,15:00 1st,— J.Jacobs left guard to LV 30 for 5 yards (G.Pratt; M.Hilton).
2021,Wild Card,SAT,01/15,Raiders,Bengals,1st Quarter,1,Las Vegas Raiders,1,3,0,3 Yard Run,2nd & 5 at LV 30,14:29 1st Shotgun,— J.Jacobs left tackle to LV 33 for 3 yards (L.Wilson).
2021,Wild Card,SAT,01/15,Raiders,Bengals,1st Quarter,1,Las Vegas Raiders,1,4,0,17 Yard Pass,3rd & 2 at LV 33,13:51 1st Shotgun,— D.Carr pass deep right to Z.Jones to 50 for 17 yards (J.Bates III).
2021,Wild Card,SAT,01/15,Raiders,Bengals,1st Quarter,1,Las Vegas Raiders,1,5,0,6 Yard Pass,1st & 10 at 50,13:16 1st Shotgun,— D.Carr pass short left to H.Renfrow ran ob at CIN 44 for 6 yards (M.Hilton).
2021,Wild Card,SAT,01/15,Raiders,Bengals,1st Quarter,1,Las Vegas Raiders,1,6,0,1 Yard Run,2nd & 4 at CIN 44,12:45 1st,— J.Jacobs right guard to CIN 43 for 1 yard (D.Reader; G.Pratt).
2021,Wild Card,SAT,01/15,Raiders,Bengals,1st Quarter,1,Las Vegas Raiders,1,7,0,8 Yard Pass,3rd & 3 at CIN 43,11:58 1st Shotgun,— D.Carr pass short left to D.Waller to CIN 35 for 8 yards (G.Pratt).
2021,Wild Card,SAT,01/15,Raiders,Bengals,1st Quarter,1,Las Vegas Raiders,1,8,0,9 Yard Pass,1st & 10 at CIN 35,11:17 1st,"— D.Carr pass short middle to J.Jacobs to CIN 26 for 9 yards (L.Wilson, G.Pratt)."
2021,Wild Card,SAT,01/15,Raiders,Bengals,1st Quarter,1,Las Vegas Raiders,1,9,0,-4 Yard Penalty,2nd & 1 at CIN 26,10:39 1st,"— PENALTY on LV-D.Waller, False Start, 4 yards, enforced at CIN 26 - No Play."
2021,Wild Card,SAT,01/15,Raiders,Bengals,1st Quarter,1,Las Vegas Raiders,1,10,0,2 Yard Run,2nd & 5 at CIN 30,10:18 1st,"— J.Jacobs left guard to CIN 28 for 2 yards (G.Pratt, S.Hubbard)."
2021,Wild Card,SAT,01/15,Raiders,Bengals,1st Quarter,1,Las Vegas Raiders,1,11,0,Pass Incomplete,3rd & 3 at CIN 28,09:35 1st Shotgun,— D.Carr pass incomplete deep right to H.Renfrow (M.Hilton).
2021,Wild Card,SAT,01/15,Raiders,Bengals,1st Quarter,1,Las Vegas Raiders,1,12,1,Field Goal,4th & 3 at CIN 28,09:28 1st,"— D.Carlson 47 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole."
2021,Wild Card,SAT,01/15,Raiders,Bengals,1st Quarter,2,Cincinnati Bengals,1,1,0,Kickoff from LV 35,,Kickoff,— D.Carlson kicks 54 yards from LV 35 to CIN 11. C.Evans to CIN 25 for 14 yards (N.Hobbs; M.Lee).
