Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,1,Cincinnati Bengals,0,1,0,Kickoff from KC 35,,Kickoff,"— H.Butker kicks 65 yards from KC 35 to end zone, Touchback."
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,1,Cincinnati Bengals,0,2,0,3 Yard Run,1st & 10 at CIN 25,15:00 1st,— J.Mixon right guard to CIN 28 for 3 yards (A.Hitchens; J.Thornhill).
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,1,Cincinnati Bengals,0,3,0,2 Yard Pass,2nd & 7 at CIN 28,14:26 1st Shotgun,— J.Burrow pass short left to J.Chase to CIN 30 for 2 yards (A.Hitchens).
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,1,Cincinnati Bengals,0,4,0,Pass Incomplete,3rd & 5 at CIN 30,13:41 1st Shotgun,— J.Burrow pass incomplete short left to C.Uzomah (W.Gay).
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,1,Cincinnati Bengals,0,5,0,Punt,4th & 5 at CIN 30,13:38 1st,"— K.Huber punts 54 yards to KC 16, Center-C.Harris, downed by CIN-M.Wilcox."
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,2,Kansas City Chiefs,1,1,0,8 Yard Run,1st & 10 at KC 16,13:26 1st Shotgun,— J.McKinnon up the middle to KC 24 for 8 yards (B.Hill; L.Wilson).
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,2,Kansas City Chiefs,1,2,0,14 Yard Pass,2nd & 2 at KC 24,12:50 1st Shotgun,— P.Mahomes pass short left to J.McKinnon to KC 38 for 14 yards (M.Hilton).
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,2,Kansas City Chiefs,1,3,0,8 Yard Pass,1st & 10 at KC 38,12:09 1st Shotgun,— P.Mahomes pass short right to T.Hill to KC 46 for 8 yards (L.Wilson).
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,2,Kansas City Chiefs,1,4,0,1 Yard Run,2nd & 2 at KC 46,11:36 1st Shotgun,— J.McKinnon right tackle to KC 47 for 1 yard (M.Hilton).
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,2,Kansas City Chiefs,1,5,0,1 Yard Run,3rd & 1 at KC 47,10:59 1st,"— M.Burton right tackle to KC 47 for no gain (G.Pratt). Kansas City challenged the short of the line to gain ruling, and the play was REVERSED. M.Burton right tackle to KC 48 for 1 yard (G.Pratt)."
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,2,Kansas City Chiefs,1,6,0,Timeout,,10:27 1st,— Timeout #1 by KC at 10:27.
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,2,Kansas City Chiefs,1,7,0,8 Yard Run,1st & 10 at KC 48,10:27 1st,— J.McKinnon up the middle to CIN 44 for 8 yards (E.Apple).
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,2,Kansas City Chiefs,1,8,0,10 Yard Pass,2nd & 2 at CIN 44,09:51 1st Shotgun,— P.Mahomes pass short left to T.Kelce to CIN 34 for 10 yards (G.Pratt).
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,2,Kansas City Chiefs,1,9,0,11 Yard Run,1st & 10 at CIN 34,09:12 1st Shotgun,— P.Mahomes scrambles right end ran ob at CIN 23 for 11 yards (C.Awuzie).
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,2,Kansas City Chiefs,1,10,0,7 Yard Run,1st & 10 at CIN 23,08:38 1st Shotgun,— J.McKinnon right tackle to CIN 16 for 7 yards (B.Hill; L.Wilson).
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,2,Kansas City Chiefs,1,11,0,6 Yard Pass,2nd & 3 at CIN 16,07:57 1st Shotgun,— P.Mahomes pass short right to T.Hill pushed ob at CIN 10 for 6 yards (E.Apple).
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,2,Kansas City Chiefs,1,12,1,Touchdown,1st & 10 at CIN 10,07:25 1st,"— P.Mahomes pass short right to T.Hill for 10 yards, TOUCHDOWN."
2021,Conference Championships,SUN,01/30,Bengals,Chiefs,1st Quarter,2,Kansas City Chiefs,1,13,1,Extra Point,,07:17 1st,"— H.Butker extra point is GOOD, Center-J.Winchester, Holder-T.Townsend."
