Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2019,Conference Championships,SUN,01/19,Titans,Chiefs,1st Quarter,1,Tennessee Titans,1,1,0,Kickoff from KC 35,,Kickoff,— H.Butker kicks 54 yards from KC 35 to TEN 11. K.Raymond to TEN 30 for 19 yards (A.Watts).
2019,Conference Championships,SUN,01/19,Titans,Chiefs,1st Quarter,1,Tennessee Titans,1,2,0,4 Yard Run,1st & 10 at TEN 30,14:55 1st,— D.Henry left guard to TEN 34 for 4 yards (F.Clark; D.Nnadi).
2019,Conference Championships,SUN,01/19,Titans,Chiefs,1st Quarter,1,Tennessee Titans,1,3,0,37 Yard Pass,2nd & 6 at TEN 34,14:18 1st,— R.Tannehill pass short middle to A.Brown to KC 29 for 37 yards (T.Mathieu).
2019,Conference Championships,SUN,01/19,Titans,Chiefs,1st Quarter,1,Tennessee Titans,1,4,0,1 Yard Run,1st & 10 at KC 29,13:29 1st,— D.Henry left tackle to KC 28 for 1 yard (A.Hitchens).
2019,Conference Championships,SUN,01/19,Titans,Chiefs,1st Quarter,1,Tennessee Titans,1,5,0,12 Yard Pass,2nd & 9 at KC 28,12:51 1st,— R.Tannehill pass short right to C.Davis to KC 16 for 12 yards (D.Wilson).
2019,Conference Championships,SUN,01/19,Titans,Chiefs,1st Quarter,1,Tennessee Titans,1,6,0,4 Yard Run,1st & 10 at KC 16,12:25 1st Shotgun,— Direct snap to D.Henry. D.Henry up the middle to KC 12 for 4 yards (F.Clark; M.Pennel).
2019,Conference Championships,SUN,01/19,Titans,Chiefs,1st Quarter,1,Tennessee Titans,1,7,0,Pass Incomplete,2nd & 6 at KC 12,11:44 1st Shotgun,— R.Tannehill pass incomplete short left to C.Davis.
2019,Conference Championships,SUN,01/19,Titans,Chiefs,1st Quarter,1,Tennessee Titans,1,8,0,Pass Incomplete,3rd & 6 at KC 12,11:39 1st Shotgun,— R.Tannehill pass incomplete short right to T.Sharpe.
2019,Conference Championships,SUN,01/19,Titans,Chiefs,1st Quarter,1,Tennessee Titans,1,9,1,Field Goal,4th & 6 at KC 12,11:33 1st,"— G.Joseph 30 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
2019,Conference Championships,SUN,01/19,Titans,Chiefs,1st Quarter,2,Kansas City Chiefs,0,1,0,Kickoff from TEN 35,,Kickoff,— G.Joseph kicks 62 yards from TEN 35 to KC 3. M.Hardman pushed ob at KC 21 for 18 yards (L.Sims).
2019,Conference Championships,SUN,01/19,Titans,Chiefs,1st Quarter,2,Kansas City Chiefs,0,2,0,2 Yard Run,1st & 10 at KC 21,11:22 1st Shotgun,— P.Mahomes scrambles right end pushed ob at KC 23 for 2 yards (K.Correa).
