Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,1,0,Kickoff from BUF 35,,Kickoff,"— S.Hauschka kicks 65 yards from BUF 35 to end zone, Touchback."
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,2,0,-2 Yard Run,1st & 10 at IND 25,15:00 1st,"— N.Hines up the middle to IND 23 for -2 yards (T.Edmunds, S.Lawson). Penalty on IND-Q.Nelson, Offensive Holding, declined."
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,3,0,15 Yard Pass,2nd & 12 at IND 23,14:39 1st Shotgun,— J.Brissett pass short left to D.Funchess pushed ob at IND 38 for 15 yards (L.Wallace; J.Poyer). Caught in flat at IND 27.
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,4,0,1 Yard Run,1st & 10 at IND 38,14:13 1st,— N.Hines left guard to IND 39 for 1 yard (J.Poyer; T.Edmunds).
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,5,0,Pass Incomplete,2nd & 9 at IND 39,13:41 1st Shotgun,— J.Brissett pass incomplete short left to D.Funchess (S.Lotulelei). Pass tipped at line.
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,6,0,Pass Incomplete,3rd & 9 at IND 39,13:35 1st Shotgun,"— J.Brissett pass incomplete short right [K.Coleman]. Thrown away, under pressure by T.Murphy."
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,1,Indianapolis Colts,0,7,0,Punt,4th & 9 at IND 39,13:24 1st,"— R.Sanchez punts 47 yards to BUF 14, Center-L.Rhodes, fair catch by A.Roberts."
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,2,Buffalo Bills,0,1,0,5 Yard Penalty,1st & 10 at BUF 14,13:17 1st Shotgun,"— J.Allen pass incomplete deep right to T.Sweeney [T.Lewis]. Overthtrown, receiver at BUF 40. PENALTY on IND-K.Willis, Illegal Use of Hands, 5 yards, enforced at BUF 14 - No Play."
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,2,Buffalo Bills,0,2,0,-9 Yard Penalty,1st & 10 at BUF 19,13:12 1st Shotgun,"— J.Allen pass short left to C.Beasley to BUF 26 for 7 yards (B.Okereke, N.Hairston). PENALTY on BUF-Q.Spain, Offensive Holding, 9 yards, enforced at BUF 19 - No Play."
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,2,Buffalo Bills,0,3,0,Pass Incomplete,1st & 19 at BUF 10,12:47 1st Shotgun,"— J.Allen pass incomplete deep right to Z.Jones. Overthrown, receiver at BUF 48."
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,2,Buffalo Bills,0,4,0,13 Yard Pass,2nd & 19 at BUF 10,12:41 1st Shotgun,— J.Allen pass short left to C.Beasley to BUF 23 for 13 yards (N.Hairston). Caught in flat at BUF 19.
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,2,Buffalo Bills,0,5,0,8 Yard Run,3rd & 6 at BUF 23,11:59 1st Shotgun,— J.Allen scrambles left tackle pushed ob at BUF 31 for 8 yards (M.Hooker).
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,2,Buffalo Bills,0,6,0,4 Yard Pass,1st & 10 at BUF 31,11:17 1st,"— J.Allen pass short middle to F.Gore to BUF 35 for 4 yards (A.Walker). Dump pass, caught at BUF 34."
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,2,Buffalo Bills,0,7,0,Pass Incomplete,2nd & 6 at BUF 35,10:36 1st Shotgun,"— J.Allen pass incomplete short right [A.Walker]. Thrown away, under pressure by A.Walker."
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,2,Buffalo Bills,0,8,0,Pass Incomplete,3rd & 6 at BUF 35,10:29 1st Shotgun,"— J.Allen pass incomplete short right to Z.Jones. Underthrown, receiver in flat at BUF 45."
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,2,Buffalo Bills,0,9,0,Punt,4th & 6 at BUF 35,10:25 1st,"— C.Bojorquez punts 51 yards to IND 14, Center-R.Ferguson. C.Rogers to IND 28 for 14 yards (J.Johnson, M.Love)."
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,3,Indianapolis Colts,0,1,0,2 Yard Run,1st & 10 at IND 28,10:13 1st,"— N.Hines right guard to IND 30 for 2 yards (K.Coleman, S.Lotulelei)."
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,3,Indianapolis Colts,0,2,0,-1 Yard Run,2nd & 8 at IND 30,09:39 1st Shotgun,— N.Hines left tackle to IND 29 for -1 yards (J.Poyer; S.Lawson).
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,3,Indianapolis Colts,0,3,0,6 Yard Pass,3rd & 9 at IND 29,09:02 1st Shotgun,"— J.Brissett pass short right to D.Funchess to IND 35 for 6 yards (T.Edmunds). Caught at IND 35, crossing from middle."
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,3,Indianapolis Colts,0,4,0,Punt,4th & 3 at IND 35,08:29 1st,"— R.Sanchez punts 41 yards to BUF 24, Center-L.Rhodes. I.McKenzie to BUF 33 for 9 yards (Z.Pascal)."
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,4,Buffalo Bills,0,1,0,5 Yard Run,1st & 10 at BUF 33,08:19 1st,"— F.Gore right guard to BUF 38 for 5 yards (K.Willis, B.Okereke)."
2019,Preseason Week 1,THU,08/08,Colts,Bills,1st Quarter,4,Buffalo Bills,0,2,0,1 Yard Run,2nd & 5 at BUF 38,07:49 1st,"— D.Singletary right tackle to BUF 39 for 1 yard (B.Okereke, A.Walker)."
