Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2019,Wild Card,SAT,01/04,Bills,Texans,1st Quarter,1,Buffalo Bills,1,1,0,Kickoff from HOU 35,,Kickoff,"— K.Fairbairn kicks 65 yards from HOU 35 to end zone, Touchback."
2019,Wild Card,SAT,01/04,Bills,Texans,1st Quarter,1,Buffalo Bills,1,2,0,7 Yard Pass,1st & 10 at BUF 25,15:00 1st Shotgun,— J.Allen pass short right to D.Singletary pushed ob at BUF 32 for 7 yards (G.Conley; J.Addae).
2019,Wild Card,SAT,01/04,Bills,Texans,1st Quarter,1,Buffalo Bills,1,3,0,4 Yard Run,2nd & 3 at BUF 32,14:31 1st Shotgun,— F.Gore left guard to BUF 36 for 4 yards (B.McKinney).
2019,Wild Card,SAT,01/04,Bills,Texans,1st Quarter,1,Buffalo Bills,1,4,0,2 Yard Run,1st & 10 at BUF 36,13:51 1st,— D.Singletary left tackle to BUF 38 for 2 yards (B.McKinney).
2019,Wild Card,SAT,01/04,Bills,Texans,1st Quarter,1,Buffalo Bills,1,5,0,42 Yard Run,2nd & 8 at BUF 38,13:12 1st Shotgun,— J.Allen right end to HOU 20 for 42 yards (J.Addae).
2019,Wild Card,SAT,01/04,Bills,Texans,1st Quarter,1,Buffalo Bills,1,6,0,4 Yard Pass,1st & 10 at HOU 20,12:25 1st Shotgun,— J.Allen pass short middle to I.McKenzie pushed ob at HOU 16 for 4 yards (V.Hargreaves).
2019,Wild Card,SAT,01/04,Bills,Texans,1st Quarter,1,Buffalo Bills,1,7,1,Touchdown,2nd & 6 at HOU 16,11:51 1st Shotgun,"— J.Brown pass short left to J.Allen for 16 yards, TOUCHDOWN."
2019,Wild Card,SAT,01/04,Bills,Texans,1st Quarter,1,Buffalo Bills,1,8,1,Extra Point,,11:41 1st,"— S.Hauschka extra point is GOOD, Center-R.Ferguson, Holder-C.Bojorquez."
2019,Wild Card,SAT,01/04,Bills,Texans,1st Quarter,2,Houston Texans,0,1,0,Kickoff from BUF 35,,Kickoff,"— S.Hauschka kicks 65 yards from BUF 35 to end zone, Touchback."
2019,Wild Card,SAT,01/04,Bills,Texans,1st Quarter,2,Houston Texans,0,2,0,5 Yard Pass,1st & 10 at HOU 25,11:41 1st Shotgun,— D.Watson pass short right to K.Stills to HOU 30 for 5 yards (K.Johnson).
2019,Wild Card,SAT,01/04,Bills,Texans,1st Quarter,2,Houston Texans,0,3,0,19 Yard Run,2nd & 5 at HOU 30,11:08 1st Shotgun,— D.Johnson left guard to HOU 49 for 19 yards (M.Hyde).
