Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2024,Super Bowl,SUN,02/09,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,0,1,0,Kickoff from KC 35,,Kickoff,"— H.Butker kicks 65 yards from KC 35 to end zone, Touchback to the PHI 30."
2024,Super Bowl,SUN,02/09,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,0,2,0,4 Yard Run,1st & 10 at PHI 30,15:00 1st Shotgun,— S.Barkley left tackle to PHI 34 for 4 yards (B.Cook).
2024,Super Bowl,SUN,02/09,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,0,3,0,8 Yard Pass,2nd & 6 at PHI 34,14:19 1st Shotgun,— J.Hurts pass short right to D.Smith pushed ob at PHI 42 for 8 yards (J.Reid).
2024,Super Bowl,SUN,02/09,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,0,4,0,3 Yard Run,1st & 10 at PHI 42,13:38 1st Shotgun,— S.Barkley right end to PHI 45 for 3 yards (J.Reid; N.Bolton).
2024,Super Bowl,SUN,02/09,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,0,5,0,-4 Yard Pass,2nd & 7 at PHI 45,12:57 1st Shotgun,— J.Hurts pass short left to S.Barkley to PHI 41 for -4 yards (N.Bolton).
2024,Super Bowl,SUN,02/09,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,0,6,0,9 Yard Run,3rd & 11 at PHI 41,"12:26 1st No Huddle, Shotgun",— J.Hurts scrambles right guard pushed ob at 50 for 9 yards (B.Cook).
2024,Super Bowl,SUN,02/09,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,0,7,0,-10 Yard Penalty,4th & 2 at 50,11:41 1st Shotgun,"— J.Hurts pass deep right to A.Brown ran ob at KC 18 for 32 yards. PENALTY on PHI-A.Brown, Offensive Pass Interference, 10 yards, enforced at 50 - No Play."
2024,Super Bowl,SUN,02/09,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,0,8,0,Punt,4th & 12 at PHI 40,11:35 1st,"— B.Mann punts 53 yards to KC 7, Center-R.Lovato. N.Remigio to KC 12 for 5 yards (W.Shipley; R.Lovato)."
2024,Super Bowl,SUN,02/09,Chiefs,Eagles,1st Quarter,2,Kansas City Chiefs,0,1,0,11 Yard Pass,1st & 10 at KC 12,11:21 1st Shotgun,— P.Mahomes pass short right to J.Smith-Schuster to KC 23 for 11 yards (C.Gardner-Johnson; R.Blankenship).
2024,Super Bowl,SUN,02/09,Chiefs,Eagles,1st Quarter,2,Kansas City Chiefs,0,2,0,1 Yard Pass,1st & 10 at KC 23,10:41 1st Shotgun,— P.Mahomes pass short left to X.Worthy to KC 24 for 1 yard (C.DeJean).
2024,Super Bowl,SUN,02/09,Chiefs,Eagles,1st Quarter,2,Kansas City Chiefs,0,3,0,Pass Incomplete,2nd & 9 at KC 24,10:07 1st Shotgun,— P.Mahomes pass incomplete short middle to T.Kelce.
