Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,1,Los Angeles Chargers,1,1,0,Kickoff from HOU 35,,Kickoff,— K.Fairbairn kicks 66 yards from HOU 35 to LAC -1. D.Davis to LAC 27 for 28 yards (D.Phillips; M.Stewart).
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,1,Los Angeles Chargers,1,2,0,2 Yard Run,1st & 10 at LAC 27,14:55 1st Shotgun,— J.Dobbins left tackle to LAC 29 for 2 yards (C.Harris).
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,1,Los Angeles Chargers,1,3,0,8 Yard Run,2nd & 8 at LAC 29,14:20 1st,— S.Mustipher reported in as eligible. J.Dobbins left tackle to LAC 37 for 8 yards (H.To'oTo'o; K.Lassiter).
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,1,Los Angeles Chargers,1,4,0,10 Yard Pass,1st & 10 at LAC 37,13:36 1st Shotgun,— J.Herbert pass short middle to L.McConkey to LAC 47 for 10 yards (E.Murray).
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,1,Los Angeles Chargers,1,5,0,7 Yard Pass,1st & 10 at LAC 47,12:56 1st Shotgun,— J.Herbert pass short left to W.Dissly to HOU 46 for 7 yards (A.Al-Shaair; H.To'oTo'o).
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,1,Los Angeles Chargers,1,6,0,8 Yard Run,2nd & 3 at HOU 46,12:19 1st,— J.Dobbins up the middle to HOU 38 for 8 yards (H.To'oTo'o; M.Bryant).
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,1,Los Angeles Chargers,1,7,0,15 Yard Pass,1st & 10 at HOU 38,11:42 1st,— J.Herbert pass short left to T.Fisk to HOU 23 for 15 yards (A.Al-Shaair). HOU-A.Al-Shaair was injured during the play.
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,1,Los Angeles Chargers,1,8,0,Pass Incomplete,1st & 10 at HOU 23,11:11 1st Shotgun,— J.Herbert pass incomplete deep left to L.McConkey.
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,1,Los Angeles Chargers,1,9,0,9 Yard Pass,2nd & 10 at HOU 23,11:06 1st,— J.Herbert pass short middle to W.Dissly to HOU 14 for 9 yards (A.Al-Shaair; E.Murray). ** Injury Update: HOU-A.Al-Shaair has returned to the game.
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,1,Los Angeles Chargers,1,10,0,-2 Yard Run,3rd & 1 at HOU 14,10:20 1st,"— J.Dobbins right tackle to HOU 16 for -2 yards (F.Fatukasi, C.Bullock)."
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,1,Los Angeles Chargers,1,11,1,Field Goal,4th & 3 at HOU 16,09:41 1st,"— C.Dicker 35 yard field goal is GOOD, Center-J.Harris, Holder-J.Scott."
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,2,Houston Texans,0,1,0,Kickoff from LAC 35,,Kickoff,"— C.Dicker kicks 65 yards from LAC 35 to end zone, Touchback to the HOU 30."
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,2,Houston Texans,0,2,0,Fumble,1st & 10 at HOU 30,09:37 1st Shotgun,"— C.Stroud pass short left to J.Metchie to HOU 37 for 7 yards (A.Gilman). FUMBLES (A.Gilman), RECOVERED by LAC-D.James at HOU 38. D.James to HOU 33 for 5 yards (X.Hutchinson; J.Metchie)."
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,3,Los Angeles Chargers,1,1,0,8 Yard Run,1st & 10 at HOU 33,09:28 1st Shotgun,— G.Edwards right tackle to HOU 25 for 8 yards (A.Al-Shaair).
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,3,Los Angeles Chargers,1,2,0,3 Yard Run,2nd & 2 at HOU 25,08:49 1st Shotgun,— G.Edwards left guard to HOU 22 for 3 yards (H.To'oTo'o).
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,3,Los Angeles Chargers,1,3,0,-9 Yard Sack,1st & 10 at HOU 22,08:10 1st,— S.Mustipher reported in as eligible. J.Herbert sacked at HOU 31 for -9 yards (sack split by W.Anderson and M.Edwards).
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,3,Los Angeles Chargers,1,4,0,Pass Incomplete,2nd & 19 at HOU 31,07:29 1st Shotgun,— J.Herbert pass incomplete deep left to W.Dissly [A.Al-Shaair].
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,3,Los Angeles Chargers,1,5,0,10 Yard Pass,3rd & 19 at HOU 31,07:24 1st Shotgun,— J.Herbert pass short right to D.Chark to HOU 21 for 10 yards (M.Bryant).
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,3,Los Angeles Chargers,1,6,1,Field Goal,4th & 9 at HOU 21,06:39 1st,"— C.Dicker 39 yard field goal is GOOD, Center-J.Harris, Holder-J.Scott."
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,4,Houston Texans,0,1,0,Kickoff from LAC 35,,Kickoff,"— C.Dicker kicks 65 yards from LAC 35 to end zone, Touchback to the HOU 30."
2024,Wild Card,SAT,01/11,Chargers,Texans,1st Quarter,4,Houston Texans,0,2,0,3 Yard Run,1st & 10 at HOU 30,06:35 1st,— J.Mixon left tackle to HOU 33 for 3 yards (D.Henley; D.Perryman).
