Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2024,Preseason Week 1,THU,08/08,Panthers,Patriots,1st Quarter,1,Carolina Panthers,0,1,0,Kickoff from NE 35,,Kickoff,— J.Slye kicks 58 yards from NE 35 to CAR 7. I.Smith-Marsette to CAR 26 for 19 yards (R.McMillan).
2024,Preseason Week 1,THU,08/08,Panthers,Patriots,1st Quarter,1,Carolina Panthers,0,2,0,3 Yard Run,1st & 10 at CAR 26,14:55 1st Shotgun,— M.Boone left guard to CAR 29 for 3 yards (J.Pharms; J.Hawkins).
2024,Preseason Week 1,THU,08/08,Panthers,Patriots,1st Quarter,1,Carolina Panthers,0,3,0,Pass Incomplete,2nd & 7 at CAR 29,14:07 1st Shotgun,— J.Plummer pass incomplete short right to I.Smith-Marsette.
2024,Preseason Week 1,THU,08/08,Panthers,Patriots,1st Quarter,1,Carolina Panthers,0,4,0,-7 Yard Sack,3rd & 7 at CAR 29,14:03 1st Shotgun,— J.Plummer sacked at CAR 22 for -7 yards (D.Wise).
2024,Preseason Week 1,THU,08/08,Panthers,Patriots,1st Quarter,1,Carolina Panthers,0,5,0,Punt,4th & 14 at CAR 22,13:21 1st,"— J.Hekker punts 46 yards to NE 32, Center-J.Jansen. J.Reagor to NE 30 for -2 yards (A.Cook)."
2024,Preseason Week 1,THU,08/08,Panthers,Patriots,1st Quarter,2,New England Patriots,0,1,0,11 Yard Run,1st & 10 at NE 30,13:11 1st,— R.Stevenson right tackle pushed ob at NE 41 for 11 yards (A.Cook).
2024,Preseason Week 1,THU,08/08,Panthers,Patriots,1st Quarter,2,New England Patriots,0,2,0,Pass Incomplete,1st & 10 at NE 41,12:42 1st,— J.Brissett pass incomplete short left to M.Wilcox.
2024,Preseason Week 1,THU,08/08,Panthers,Patriots,1st Quarter,2,New England Patriots,0,3,0,Pass Incomplete,2nd & 10 at NE 41,12:38 1st Shotgun,— J.Brissett pass incomplete deep right to T.Thornton (L.Jackson).
2024,Preseason Week 1,THU,08/08,Panthers,Patriots,1st Quarter,2,New England Patriots,0,4,0,Pass Incomplete,3rd & 10 at NE 41,12:30 1st Shotgun,— J.Brissett pass incomplete deep right [K.Chaisson].
2024,Preseason Week 1,THU,08/08,Panthers,Patriots,1st Quarter,2,New England Patriots,0,5,0,Punt,4th & 10 at NE 41,12:21 1st,"— B.Baringer punts 44 yards to CAR 15, Center-T.Addington. I.Smith-Marsette to CAR 23 for 8 yards (O.Ximines)."
