Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1st Quarter,1,Washington Commanders,1,1,0,Kickoff from PHI 35,,Kickoff,"— J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback to the WAS 30."
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1st Quarter,1,Washington Commanders,1,2,0,1 Yard Run,1st & 10 at WAS 30,15:00 1st Shotgun,— J.Daniels scrambles up the middle to WAS 31 for 1 yard (N.Smith; J.Davis).
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1st Quarter,1,Washington Commanders,1,3,0,3 Yard Pass,2nd & 9 at WAS 31,"14:25 1st No Huddle, Shotgun",— J.Daniels pass short right to Z.Ertz to WAS 34 for 3 yards (D.Slay).
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1st Quarter,1,Washington Commanders,1,4,0,7 Yard Pass,3rd & 6 at WAS 34,"13:52 1st No Huddle, Shotgun",— J.Daniels pass short left to T.McLaurin to WAS 41 for 7 yards (Q.Mitchell).
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1st Quarter,1,Washington Commanders,1,5,0,Pass Incomplete,1st & 10 at WAS 41,"13:31 1st No Huddle, Shotgun",— J.Daniels pass incomplete short middle to A.Ekeler (M.Williams).
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1st Quarter,1,Washington Commanders,1,6,0,4 Yard Pass,2nd & 10 at WAS 41,"13:29 1st No Huddle, Shotgun",— J.Daniels pass short right to J.Bates to WAS 45 for 4 yards (C.Gardner-Johnson).
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1st Quarter,1,Washington Commanders,1,7,0,7 Yard Pass,3rd & 6 at WAS 45,"12:48 1st No Huddle, Shotgun",— J.Daniels pass short left to O.Zaccheaus to PHI 48 for 7 yards (Z.Baun).
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1st Quarter,1,Washington Commanders,1,8,0,5 Yard Run,1st & 10 at PHI 48,"12:16 1st No Huddle, Shotgun",— B.Robinson left tackle to PHI 43 for 5 yards (Z.Baun; J.Sweat).
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1st Quarter,1,Washington Commanders,1,9,0,Pass Incomplete,2nd & 5 at PHI 43,"11:41 1st No Huddle, Shotgun",— J.Daniels pass incomplete short left to Z.Ertz.
2024,Conference Championships,SUN,01/26,Commanders,Eagles,1st Quarter,1,Washington Commanders,1,10,0,Pass Incomplete,3rd & 5 at PHI 43,"11:37 1st No Huddle, Shotgun",— J.Daniels pass incomplete deep right to A.Ekeler (C.DeJean).
