Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,1,Green Bay Packers,0,1,0,Kickoff from KC 35,,Kickoff,— H.Butker kicks 60 yards from KC 35 to GB 5. Am.Rodgers pushed ob at GB 17 for 12 yards (J.Williams).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,1,Green Bay Packers,0,2,0,2 Yard Run,1st & 10 at GB 17,14:54 1st,— T.Goodson left end to GB 19 for 2 yards (G.Karlaftis).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,1,Green Bay Packers,0,3,0,6 Yard Pass,2nd & 8 at GB 19,14:16 1st Shotgun,— J.Love pass short left to T.Goodson pushed ob at GB 25 for 6 yards (L.Sneed).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,1,Green Bay Packers,0,4,0,1 Yard Pass,3rd & 2 at GB 25,13:33 1st Shotgun,— J.Love pass short right to T.Goodson pushed ob at GB 26 for 1 yard (T.McDuffie).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,1,Green Bay Packers,0,5,0,Punt,4th & 1 at GB 26,12:55 1st,"— P.O'Donnell punts 56 yards to KC 18, Center-J.Coco. S.Moore pushed ob at GB 47 for 35 yards (K.Barnes)."
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,2,Kansas City Chiefs,0,1,0,-10 Yard Penalty,1st & 10 at GB 47,12:38 1st,"— C.Edwards-Helaire right end to GB 39 for 8 yards (C.Slayton). PENALTY on KC-A.Wylie, Offensive Holding, 10 yards, enforced at GB 47 - No Play."
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,2,Kansas City Chiefs,0,2,0,2 Yard Run,1st & 20 at KC 43,12:19 1st Shotgun,— C.Henne left end to KC 45 for 2 yards (J.Garvin).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,2,Kansas City Chiefs,0,3,0,9 Yard Run,2nd & 18 at KC 45,11:44 1st,— R.Jones up the middle to GB 46 for 9 yards (I.McDuffie; L.Hamilton).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,2,Kansas City Chiefs,0,4,0,3 Yard Pass,3rd & 9 at GB 46,11:05 1st Shotgun,— C.Henne pass short left to J.McKinnon to GB 43 for 3 yards (Q.Walker).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,2,Kansas City Chiefs,0,5,0,Punt,4th & 6 at GB 43,10:24 1st,"— T.Townsend punts 35 yards to GB 8, Center-J.Winchester, downed by KC-C.Lammons."
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,3,Green Bay Packers,0,1,0,1 Yard Run,1st & 10 at GB 8,10:14 1st Shotgun,— T.Goodson left end to GB 9 for 1 yard (D.Nnadi).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,3,Green Bay Packers,0,2,0,Sack,2nd & 9 at GB 9,09:37 1st,— J.Love sacked at GB 9 for 0 yards (T.Wharton).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,3,Green Bay Packers,0,3,0,Pass Incomplete,3rd & 9 at GB 9,08:47 1st Shotgun,— J.Love pass incomplete deep right to J.Deguara [M.Danna].
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,3,Green Bay Packers,0,4,0,Punt,4th & 9 at GB 9,08:40 1st,"— P.O'Donnell punts 69 yards to KC 22, Center-J.Coco. S.Moore to KC 38 for 16 yards (I.McDuffie)."
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,4,Kansas City Chiefs,1,1,0,8 Yard Run,1st & 10 at KC 38,08:25 1st Shotgun,— R.Jones up the middle to KC 46 for 8 yards (I.McDuffie; Q.Walker).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,4,Kansas City Chiefs,1,2,0,Pass Incomplete,2nd & 2 at KC 46,07:51 1st Shotgun,— C.Henne pass incomplete short left to Ju.Watson.
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,4,Kansas City Chiefs,1,3,0,5 Yard Pass,3rd & 2 at KC 46,07:47 1st Shotgun,— C.Henne pass short middle to M.Hardman pushed ob at GB 49 for 5 yards (Q.Walker).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,4,Kansas City Chiefs,1,4,0,1 Yard Run,1st & 10 at GB 49,07:16 1st,— R.Jones up the middle to GB 48 for 1 yard (J.Heflin).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,4,Kansas City Chiefs,1,5,0,9 Yard Pass,2nd & 9 at GB 48,06:37 1st Shotgun,— C.Henne pass short left to Ju.Watson to GB 39 for 9 yards (K.Thomas).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,4,Kansas City Chiefs,1,6,0,3 Yard Run,1st & 10 at GB 39,05:59 1st,— R.Jones up the middle to GB 36 for 3 yards (Q.Walker).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,4,Kansas City Chiefs,1,7,0,11 Yard Penalty,2nd & 7 at GB 36,05:16 1st Shotgun,"— C.Henne pass incomplete deep left to S.Moore. PENALTY on GB-K.Thomas, Defensive Pass Interference, 11 yards, enforced at GB 36 - No Play."
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,4,Kansas City Chiefs,1,8,0,-7 Yard Run,1st & 10 at GB 25,05:11 1st Shotgun,"— I.Pacheco up the middle pushed ob at GB 7 for 18 yards (M.Abernathy). PENALTY on KC-C.Humphrey, Offensive Holding, 10 yards, enforced at GB 22."
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,4,Kansas City Chiefs,1,9,0,Pass Incomplete,1st & 17 at GB 32,04:47 1st Shotgun,— C.Henne pass incomplete short right to D.Fountain.
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,4,Kansas City Chiefs,1,10,0,6 Yard Pass,2nd & 17 at GB 32,04:42 1st Shotgun,— C.Henne pass short right to J.Fortson to GB 26 for 6 yards (K.Nixon; Q.Walker).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,4,Kansas City Chiefs,1,11,0,Pass Incomplete,3rd & 11 at GB 26,04:01 1st Shotgun,— C.Henne pass incomplete short right to J.McKinnon.
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,1st Quarter,4,Kansas City Chiefs,1,12,1,Field Goal,4th & 11 at GB 26,03:56 1st,"— H.Butker 44 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend."
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,2nd Quarter,1,Green Bay Packers,1,1,0,Kickoff from KC 35,,Kickoff,— H.Butker kicks 65 yards from KC 35 to GB 0. R.Gafford to GB 17 for 17 yards (D.Bush).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,2nd Quarter,1,Green Bay Packers,1,2,0,-3 Yard Run,1st & 10 at GB 17,03:47 1st,— T.Goodson right end to GB 14 for -3 yards (D.Harris).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,2nd Quarter,1,Green Bay Packers,1,3,0,0 Yard Pass,2nd & 13 at GB 14,03:07 1st Shotgun,— J.Love pass short left to R.Doubs to GB 14 for no gain (M.Herring; D.Harris).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,2nd Quarter,1,Green Bay Packers,1,4,0,17 Yard Pass,3rd & 13 at GB 14,02:21 1st Shotgun,"— J.Love pass short left to T.Goodson to GB 16 for 2 yards (D.Harris). PENALTY on KC-J.Williams, Face Mask, 15 yards, enforced at GB 16."
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,2nd Quarter,1,Green Bay Packers,1,5,0,13 Yard Pass,1st & 10 at GB 31,01:59 1st Shotgun,— J.Love pass short right to T.Goodson to GB 44 for 13 yards (D.Bush).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,2nd Quarter,1,Green Bay Packers,1,6,0,7 Yard Pass,1st & 10 at GB 44,01:21 1st Shotgun,— J.Love pass short right to J.Winfree to KC 49 for 7 yards (J.Carter).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,2nd Quarter,1,Green Bay Packers,1,7,0,13 Yard Pass,2nd & 3 at KC 49,00:45 1st,— J.Love pass short middle to R.Doubs to KC 36 for 13 yards (J.Williams).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,2nd Quarter,1,Green Bay Packers,1,8,0,2 Yard Run,1st & 10 at KC 36,15:00 2nd,— T.Goodson right end to KC 34 for 2 yards (M.Danna).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,2nd Quarter,1,Green Bay Packers,1,9,0,11 Yard Run,2nd & 8 at KC 34,14:25 2nd Shotgun,— Am.Rodgers right end pushed ob at KC 23 for 11 yards (B.Cook; J.Williams).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,2nd Quarter,1,Green Bay Packers,1,10,0,-1 Yard Run,1st & 10 at KC 23,13:49 2nd,— T.Goodson right end to KC 24 for -1 yards (M.Danna).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,2nd Quarter,1,Green Bay Packers,1,11,0,Pass Incomplete,2nd & 11 at KC 24,13:09 2nd Shotgun,— J.Love pass incomplete short right to R.Doubs (J.Williams).
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,2nd Quarter,1,Green Bay Packers,1,12,1,Touchdown,3rd & 11 at KC 24,13:04 2nd Shotgun,"— T.Goodson right end for 24 yards, TOUCHDOWN."
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,2nd Quarter,1,Green Bay Packers,1,13,1,Extra Point,,12:58 2nd,"— R.Ahmed extra point is GOOD, Center-J.Coco, Holder-P.O'Donnell."
2022,Preseason Week 3,THU,08/25,Packers,Chiefs,2nd Quarter,2,Kansas City Chiefs,1,1,0,Kickoff from GB 35,,Kickoff,— R.Ahmed kicks 72 yards from GB 35 to KC -7. I.Pacheco to KC 10 for 17 yards (T.Carpenter). GB-I.Gaines was injured during the play. His return is Questionable.
