Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayStart,PlayTimeFormation,PlayDescription
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,1,1,0,Kickoff from KC 35,,Kickoff,"— H.Butker kicks 65 yards from KC 35 to end zone, Touchback."
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,1,2,0,-1 Yard Run,1st & 10 at PHI 25,15:00 1st Shotgun,"— M.Sanders up the middle to PHI 26 for 1 yard (T.McDuffie). FUMBLES (T.McDuffie), ball out of bounds at PHI 24."
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,1,3,0,6 Yard Pass,2nd & 11 at PHI 24,14:26 1st Shotgun,"— J.Hurts pass short left to D.Smith to PHI 30 for 6 yards (T.McDuffie, L.Sneed)."
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,1,4,0,12 Yard Pass,3rd & 5 at PHI 30,13:44 1st Shotgun,— J.Hurts pass short left to D.Smith pushed ob at PHI 42 for 12 yards (J.Reid).
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,1,5,0,Pass Incomplete,1st & 10 at PHI 42,"13:16 1st No Huddle, Shotgun",— J.Hurts pass incomplete deep left to A.Brown.
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,1,6,0,11 Yard Run,2nd & 10 at PHI 42,13:10 1st Shotgun,— J.Hurts scrambles left end ran ob at KC 47 for 11 yards (J.Reid; L.Sneed).
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,1,7,0,13 Yard Pass,1st & 10 at KC 47,12:31 1st Shotgun,— J.Hurts pass short right to D.Goedert to KC 34 for 13 yards (J.Reid).
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,1,8,0,23 Yard Pass,1st & 10 at KC 34,"12:02 1st No Huddle, Shotgun",— J.Hurts pass short right to D.Smith to KC 11 for 23 yards (W.Gay).
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,1,9,0,9 Yard Run,1st & 10 at KC 11,"11:28 1st No Huddle, Shotgun",— B.Scott up the middle to KC 2 for 9 yards (J.Thornhill; T.McDuffie).
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,1,10,0,-2 Yard Run,2nd & 1 at KC 2,"11:01 1st No Huddle, Shotgun",— B.Scott up the middle to KC 4 for -2 yards (J.Thornhill).
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,1,11,0,3 Yard Run,3rd & 3 at KC 4,10:22 1st Shotgun,"— K.Gainwell up the middle for 4 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. (Shotgun) K.Gainwell up the middle to KC 1 for 3 yards (Ja.Watson)."
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,1,12,1,Touchdown,1st & 1 at KC 1,10:13 1st,"— J.Hurts up the middle for 1 yard, TOUCHDOWN. Penalty on KC-C.Jones, Defensive Offside, declined."
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,1,Philadelphia Eagles,1,13,1,Extra Point,,10:09 1st,"— J.Elliott extra point is GOOD, Center-R.Lovato, Holder-A.Siposs."
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,2,Kansas City Chiefs,1,1,0,Kickoff from PHI 35,,Kickoff,"— J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback."
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,2,Kansas City Chiefs,1,2,0,3 Yard Run,1st & 10 at KC 25,10:09 1st Shotgun,— I.Pacheco up the middle to KC 28 for 3 yards (J.Hargrave).
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,2,Kansas City Chiefs,1,3,0,20 Yard Pass,2nd & 7 at KC 28,09:33 1st,— P.Mahomes pass short middle to T.Kelce to KC 48 for 20 yards (T.Edwards).
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,2,Kansas City Chiefs,1,4,0,8 Yard Run,1st & 10 at KC 48,08:56 1st Shotgun,— P.Mahomes scrambles right end to PHI 44 for 8 yards (A.Maddox).
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,2,Kansas City Chiefs,1,5,0,24 Yard Run,2nd & 2 at PHI 44,08:21 1st Shotgun,— I.Pacheco left tackle to PHI 20 for 24 yards (M.Epps).
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,2,Kansas City Chiefs,1,6,0,2 Yard Run,1st & 10 at PHI 20,07:44 1st,— I.Pacheco up the middle to PHI 18 for 2 yards (F.Cox).
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,2,Kansas City Chiefs,1,7,1,Touchdown,2nd & 8 at PHI 18,07:03 1st Shotgun,"— P.Mahomes pass deep right to T.Kelce for 18 yards, TOUCHDOWN."
2022,Super Bowl,SUN,02/12,Chiefs,Eagles,1st Quarter,2,Kansas City Chiefs,1,8,1,Extra Point,,06:57 1st,"— H.Butker extra point is GOOD, Center-J.Winchester, Holder-T.Townsend."
